id,title,description,latitude,longitude,city,region,postal_code,department,country,category,max_distance_in_meters
7f5833c4-c2bc-4968-8558-65ea48bbb427,Prestataire 75,,51.5216834,-0.1436794,,England,W1W 5PF,Greater London,Royaume-Uni,TRANSPORT,400000.0
5b28fb12-f349-4dd9-8432-d760a32cb45a,Prestataire 76,"Nous proposons une variété d'activités sportives pour les entreprises, incluant des séminaires, du coaching, des sessions de team building, ainsi que des séjours et conférences, dans plusieurs pays. Nous concevons des événements sur mesure, en mettant l'accent sur la cohésion d'équipe et le partage d'expériences.",45.7908705,4.8598199,Caluire-et-Cuire,Auvergne-Rhône-Alpes,69300,Rhône,France,ACTIVITY,150000.0
b6906834-9b2e-446b-b182-bc70de174cf9,Prestataire 77,"Une agence spécialisée dans l'organisation d'événements ludiques propose des concepts innovants et des conseils personnalisés pour répondre aux besoins des entreprises et des particuliers. Avec un engagement constant envers les nouvelles tendances, l'agence développe des animations et décorations uniques pour garantir une expérience mémorable.",48.9182622,2.211055100000001,Bezons,Île-de-France,95870,Val-d'Oise,France,ACTIVITY,50000.0
b987e16d-17f0-462e-909c-cf046d21847b,Prestataire 78,,43.63469000000001,4.60682,Arles,Provence-Alpes-Côte d'Azur,13200,Bouches-du-Rhône,France,ACTIVITY,50000.0
4e7fa1e6-795e-45c2-8c12-819df29ea91a,Prestataire 79,,43.3611702,5.3026838,Marseille,Provence-Alpes-Côte d'Azur,13016,Bouches-du-Rhône,France,ACTIVITY,20000.0
87019532-d370-4abd-8da5-bbdb52b88f48,Prestataire 80,,44.8419961,-0.664998,Mérignac,Nouvelle-Aquitaine,33700,Gironde,France,ACTIVITY,300000.0
dbcc6755-ad1f-4f34-a60c-92d1646a9997,Prestataire 81,,43.5173178,1.5081303,Castanet-Tolosan,Occitanie,31320,Haute-Garonne,France,RESTAURATION,60000.0
5872315f-9aa8-4e84-9902-3ebddc42e1e7,Prestataire 82,"Vous êtes à la recherche de matériel à la location pour vos divers évènements ? Nous avons ce qu’il vous faut ! Une entreprise jeune et dynamique créée par des amis en 2022. Notre force réside à vous offrir une prestation clef en main, en vous proposant tout le matériel nécessaire à vos évènements. Parfaitement implanté sur un secteur côtier, nous nous déplaçons un peu partout dans la région. Nous vous proposons des bornes photos élégantes et à la pointe de la technologie, créées sur-mesure pour vos soirées ! A chaque occasion sa location ! Nous proposons des animations Photobooth pour les particuliers et pour les professionnels, nos machines seront l’atout fun de votre réception ! Et parce que nous voulons toujours plus de transparence, nous vous invitons à consulter les différents onglets de notre site afin de prendre connaissance de l'ensemble de notre matériel ainsi que de leurs tarifs. Nous nous ferons un réel plaisir à échanger avec vous afin de vous accompagner durant vos évènements.",48.569517,-2.130777,Beaussais-sur-Mer,Bretagne,22650,Côtes-d'Armor,France,ACTIVITY,80000.0
cc29b4b0-7906-4c51-b99e-b3b1b180674d,Prestataire 83,,50.6416572,4.6799302,Walhain,Région Wallonne,1457,Brabant Wallon,Belgique,TRANSPORT,100000.0
e504cfcf-9e61-4784-a6b2-0d7302dd639c,Prestataire 84,,48.96956410000001,2.2836716,Saint-Gratien,Île-de-France,95210,Val-d'Oise,France,ACTIVITY,100000.0
2b17e369-85dd-4349-b617-ad044adef330,Prestataire 85,,49.1015056,2.546033,Survilliers,Île-de-France,95470,Val-d'Oise,France,ACTIVITY,300000.0
2ee1b2c4-8bd7-48c3-8e4d-c60f1b0064c6,Prestataire 86,,48.75509900000001,2.4453619,Villeneuve-Saint-Georges,Île-de-France,94190,Val-de-Marne,France,TRANSPORT,
944f88cf-7cb2-4f14-8150-31e1d871294a,Prestataire 87,"Nous vous proposons de vivre une nouvelle expérience avec un artiste peintre et graffeur. Un atelier de graffiti pour commencer à expérimenter et apprendre les techniques du graff et du street art. Vous aurez le plaisir d’être immergés dans un espace urbain. L'artiste sera votre guide et professeur pendant 1h, 2h, ou plus encore. Cela vous permettra d’acquérir les bons réflexes et de créer votre propre œuvre graphique sur un mur (évidemment en toute légalité). Ce cours s’adresse à tout public, avec une restriction d'âge entre 7 et 77 ans pour participer à l’atelier. La manipulation de l'outil reste à faire avec précaution.",48.83889409999999,2.381134299999999,Paris,Île-de-France,75012,Département de Paris,France,ACTIVITY,50000.0
759c0b42-00a9-4822-891a-92d18aaff4f3,Prestataire 88,"Cette entreprise se spécialise dans la création d'événements mémorables, en offrant des services personnalisés pour des occasions variées, qu'elles soient professionnelles ou privées. Elle met l'accent sur une approche innovante et utilise des technologies avancées pour capturer et préserver des souvenirs uniques. L'équipe est dédiée à transformer chaque événement en une expérience exceptionnelle, en veillant à ce que chaque célébration soit magique et inoubliable.",48.9910968,1.7466786,Limay,Île-de-France,78520,Yvelines,France,ACTIVITY,70000.0
eb4aa77a-1c88-4de9-b314-ada428c68148,Prestataire 89,"Un service de livraison propose des repas sous forme de box et plateaux, avec des options variées et personnalisables selon les préférences alimentaires, visant à rendre la pause déjeuner agréable et savoureuse.",47.3784898,0.6642969999999999,La Riche,Centre-Val de Loire,37520,Indre-et-Loire,France,RESTAURATION,30000.0
f5e876ff-aba1-4114-a96e-810ca35cbde0,Prestataire 90,"Cette agence est spécialisée dans la fourniture de services de bar pour des événements. Elle propose des solutions sur mesure, incluant des ateliers interactifs et des animations ludiques. Avec une équipe de professionnels répartis sur l'ensemble du territoire, elle assure une couverture nationale pour répondre aux divers besoins des clients. Le concept consiste à offrir une expérience authentique de bar sur le lieu de l'événement, en prenant en charge tous les aspects de l'organisation pour garantir une expérience mémorable.",47.9032335,1.9085203,Orléans,Centre-Val de Loire,,Loiret,France,ACTIVITY,200000.0
7ddf8026-c25f-4a5f-87fd-c569769dca73,Prestataire 91,"Ce groupe est composé de professionnels engagés dans l'innovation et le changement positif. Ils remettent en question les normes établies et abordent les défis de manière créative. Leur mission est de soutenir des initiatives à impact positif et de favoriser la collaboration pour encourager la créativité. Ils aspirent à inspirer le changement et à contribuer à un avenir meilleur. L'expérience qu'ils proposent est unique et stimulante, invitant à sortir de sa zone de confort dans un environnement en constante évolution. Seuls les plus audacieux oseront participer à cette aventure.",48.8439696,2.2828738,Paris,Île-de-France,75015,Département de Paris,France,ACTIVITY,300000.0
8fec4019-90f4-47d6-98fd-9ba8f478e0dd,Prestataire 92,"Depuis plusieurs années, une agence spécialisée dans l’organisation d’événements d’entreprises propose des solutions adaptées à divers projets. Elle offre des services « clé en main » pour des séminaires, congrès, conventions, inaugurations, soirées d’entreprises, et gère les projets de manière partielle ou totale. De plus, elle conçoit des prestations de team building et d’incentive, favorisant la cohésion, la découverte, la bonne humeur, la convivialité et la qualité, que ce soit en journée ou en soirée.",47.297513,-2.3868957,La Baule-Escoublac,Pays de la Loire,44500,Loire-Atlantique,France,ACTIVITY,500000.0
50fc3866-8421-4406-9535-4f30cb22d558,Prestataire 93,"Un espace polyvalent idéal pour des activités de groupe, des événements d'entreprise, des séminaires ou des célébrations. Des solutions mobiles et des activités extérieures connectées sont également disponibles pour répondre à vos besoins.",44.82486,-0.5580682999999999,Bordeaux,Nouvelle-Aquitaine,33800,Gironde,France,ACTIVITY,50000.0
b177c742-5b3a-402d-a9bc-fb26fadf7179,Prestataire 94,"Un professionnel propose des solutions sur mesure pour l'organisation d'événements d'entreprise, incluant des activités de team building, des jeux sérieux et des soirées. Il intervient dans toute la France pour concevoir des événements adaptés aux besoins des entreprises, visant à renforcer la cohésion d'équipe, motiver les employés et exprimer de la reconnaissance. Que ce soit pour de grands ou petits groupes, il s'engage à répondre à toutes les demandes, en intégrant le sport et la détente comme éléments clés de la communication et du bien-être, tout en garantissant la sécurité et en favorisant une ambiance conviviale.",49.8907792,2.3080991,Amiens,Hauts-de-France,80000,Somme,France,ACTIVITY,150000.0
58b8bea4-4fdd-42ee-982a-4f3a5fcc8a74,Prestataire 95,,48.8632903,2.3696716,Paris,Île-de-France,75011,Département de Paris,France,ACTIVITY,10000000.0
5df093bc-8ed4-4d4c-8562-ae16a9dbc924,Prestataire 96,,49.1810789,2.281949999999999,Le Mesnil-en-Thelle,Hauts-de-France,60530,Oise,France,RESTAURATION,30000.0
df75c777-1100-4d0e-87df-424195e35e7a,Prestataire 97,"Créé en 2012, cet organisme a pour objectif de partager la connaissance des plantes et champignons sauvages avec un large public. À travers des activités variées telles que des promenades, des ateliers et des formations en ligne animées par des spécialistes de la biodiversité, il sensibilise les participants à la nature et leur fournit les outils nécessaires pour mieux comprendre leur environnement. Avec une approche ludique et immersive, cet organisme a réussi à rassembler une communauté de plus de 11 000 passionnés de la nature.",48.88028389999999,2.2611079,Neuilly-sur-Seine,Île-de-France,92200,Hauts-de-Seine,France,ACTIVITY,800000.0
7e5394bc-494c-47d8-afd0-aabb536764ea,Prestataire 98,,43.1828337,5.6993608,Saint-Cyr-sur-Mer,Provence-Alpes-Côte d'Azur,83270,Var,France,ACTIVITY,30000.0
70af779b-b337-40c8-bde9-81c810a77b89,Prestataire 99,"Découvrez une région historique à travers des excursions uniques et respectueuses de l'environnement. Profitez de visites guidées sur des véhicules innovants, adaptés à tous, pour explorer des sites culturels de manière originale et divertissante. Une expérience inoubliable vous attend.",48.82153999999999,2.128749,Le Chesnay-Rocquencourt,Île-de-France,78150,Yvelines,France,ACTIVITY,200000.0
